Platform,Product ID,Product Name,Category,Sub-Category
Zepto,99f96168-5d54-46d9-af15-c82270e98867,Eha Earth Friendly Serving Bowls | Made With Rice Husk And Bamboo Fibers|Set Of 2|Innocent-Celeste,Tableware,Tableware
Zepto,8843fe8b-94b7-4bc0-8114-74da917261c5,"Eha Earth Friendly Small Bowls for Kitchen | 175 ml, 4 pcs, Multi-light | Rice Husk Biocomposite",Tableware,Tableware
Zepto,bce3742c-d524-4023-bed7-3b5cbe79a811,"Eha Earth Friendly Small Snack Plates with Spoons | 6"", 4 pcs, Multi-light | Rice Husk Biocomposite",Tableware,Tableware
Zepto,a87d0581-2eee-4175-94e7-facc3941103e,"Eha Earth Friendly Small Soup Bowls & Spoons | 250 ml, 2 pcs, Fern | Rice Husk Biocomposite",Tableware,Tableware
Zepto,50d65a06-e70f-4416-bb8f-cb497575fcd2,"Eha Earth Friendly Snack Plate | 8"", 4 pcs, Multi-light | Made with Rice Husk Biocomposite",Tableware,Tableware
Zepto,ab9a94a5-8b93-4b64-a302-1d1c541f5720,"Eha Earth Friendly Square Dinner Plates | 11"", 4 pcs, Multi-light | Rice Husk Biocomposite",Tableware,Tableware
Zepto,be1da3cf-208d-4051-8688-fc9d8cc9b2ce,Eha Earth-Friendly Dinner Plate | 11 in | Made With Rice Husk Biocomposite | Set Of 4,Tableware,Tableware
Zepto,d295b791-69b3-4235-9467-d8f0f6a9bc2e,Eha Earth-Friendly Dinner Plate | 11 in | Made With Rice Husk Biocomposite | Set Of 4 | Celeste,Tableware,Tableware
Zepto,c2eb0209-b7ee-4361-a9a4-3bc2d18dd016,Eha Earth-Friendly Multipurpose Bowls | 600 ml | Made With Rice Husk Biocomposite | Set Of 2,Tableware,Tableware
Zepto,14f47bff-9f32-4b27-8c32-19b12a009c75,Eha Earth-Friendly Multipurpose Bowls | 600 ml | Made With Rice Husk Biocomposite | Set Of 4,Tableware,Tableware
Zepto,ff5a1784-1eec-45fe-9e0f-8b540d3ee49b,Eha Earth-Friendly Multipurpose Bowls | 600 ml | Made With Rice Husk Biocomposite | Set Of 4,Tableware,Tableware
Zepto,ec563d13-5349-4774-aecf-c8400dccb4b3,Eha Earth-Friendly Multipurpose Bowls | 600 ml | Made With Rice Husk Biocomposite | Set Of 6,Tableware,Tableware
Zepto,6c017e60-d0d7-4948-a656-77f1109d4e0a,Eha Earth-Friendly Multipurpose Bowls | 600 ml | Made With Rice Husk Biocomposite | Set Of 6,Tableware,Tableware
Zepto,64790f9a-3820-4d3f-b645-08ff766e6a4a,Eha Earth-Friendly Small Soup Bowls (Without Spoon) | 250 ml | Set Of 4,Tableware,Tableware
Zepto,114a6aa9-ebee-4a1b-bc51-23932c7adad8,Eha Earth-Friendly Small Soup Bowls Without Spoons | 300 ml | Set Of 4 | Multi-Light,Tableware,Tableware
Zepto,3cc7b13c-01d5-43cd-bf46-74703c3756f9,Eha Earth-Friendly Small Soup Bowls| 250 ml | Set Of 4 - Assorted,Tableware,Tableware
Zepto,f302b598-a114-49b2-b7d8-12d06358ca12,Eha Earth-Friendly Snack Plate | 9 in | Made With Rice Husk Biocomposite | Set Of 4 | Multi,Tableware,Tableware
Zepto,ccbae9df-0f89-4ef3-8109-783748a61ca3,Eha Soup Bowls & Spoons | 250 ml | Set Of 6 - Multi Color,Tableware,Tableware
Zepto,6049f9f4-fc8a-49c6-b0a1-e9cd670e18c5,Ellementry Blue Wood Utensil Holder,Tableware,Tableware
Zepto,e3565194-7d17-4d62-b37c-48527b262180,"Embassy Premium Mixing Bowl / Multipurpose Bowl, 2000 ml (Size 2), Stainless Steel",Tableware,Tableware
Zepto,df095ac7-b125-4bc1-95c5-3813b569ec2f,"Embassy Premium Mixing Bowl / Multipurpose Bowl, 2800 ml (Size 4), Stainless Steel",Tableware,Tableware
Zepto,d3b94861-3794-4d25-8421-e88d9dedff6c,Empty Cutlery Holder | Brown,Tableware,Tableware
Zepto,bd1834cf-d000-4f19-a1af-7b54e0b99fd2,Empty Cutlery Holder | Green,Tableware,Tableware
Zepto,b5ff49fa-0d37-4ef5-aabe-ea5a4cbcd1fb,Empty Cutlery Holder | Red,Tableware,Tableware
Zepto,0b16adfb-e556-4286-b897-92d6a46592ba,Everest Salt and Pepper Shaker Set,Tableware,Tableware
Zepto,40d01788-354f-4da9-8904-3d89ff724261,Femora Borosilicate Microwave Bowl Set Gift Set 400 ml 1050 ml Gift Set 2 Pcs,Tableware,Tableware
Zepto,f2d40720-7653-4541-8ed6-e19846a57905,Femora Borosilicate Microwave Bowl Set Gift Set 400 ml 700 ml 1050 ml Gift Set 3 Pcs,Tableware,Tableware
Zepto,d1b37f37-4ab6-4ace-b12c-4ddd592c6f46,Femora Maggie Soup Microwave Bowl 400 ml 1 Pc Borosilicate Glass Microwave & Oven Safe,Tableware,Tableware
Zepto,3492cd85-1ed6-4e69-8156-d90a859ce613,Flair Orbit Cutlery Stand 1 Pcs Gray,Tableware,Tableware
Zepto,88c8d31e-80fc-4520-a02a-1ba1487875be,Flair Orbit Cutlery Stand 1 Pcs Green,Tableware,Tableware
Zepto,d2bde246-7f74-401a-a962-f724885b2a8b,"Frenchware Stainless Steel Cutlery Set of 12 - 6 Spoons, 6 Forks, Rust-free, Perfect for Gifting",Tableware,Tableware
Zepto,55b4c142-3aaf-422c-b5b0-aae850028aec,Fruit Fork,Tableware,Tableware
Zepto,9373b35e-e830-49f2-a375-5c240d094d2e,Ganesh Camellia Tea Coaster Set For Dining Table For Hot Pots - Coasters For Cups Set Of 6,Tableware,Tableware
Zepto,2270e769-6a45-443e-ad8a-2f4585fe4535,Glass Ideas Salt & Pepper Shaker Set (120 ml),Tableware,Tableware
Zepto,44570a6b-ce89-427e-93f2-06868ed4d72f,Glimpse Homes Amber Sunflower Cotton Slub Napkins | Set of 4,Tableware,Tableware
Zepto,f3c696c3-5734-4c7d-907d-88a053898a85,Hosta Homes Natural Jute Brown Leather Bounderied Reversible Table Place Mats - Brown | Pack of 1,Tableware,Tableware
Zepto,013773a4-f878-4eae-b296-c7bcd00c9cec,Hosta Homes Natural Jute Brown Leather Bounderied Reversible Table Place Mats - Tan | Pack of 1,Tableware,Tableware
Zepto,98f35143-33f1-4957-894c-175a727f54ff,Hosta Homes Natural Jute Brown Leather Bounderied Reversible Table Place Mats | Brown | | Pack of 2,Tableware,Tableware
Zepto,5d5258e8-f8bd-468b-a407-1a0fee412e9c,Hosta Homes Natural Jute Brown Leather Bounderied Reversible Table Place Mats | Tan | | Pack of 2,Tableware,Tableware
Zepto,9041af60-9dbb-444b-9646-ce8378296ef0,Hosta Homes Natural Jute Frilly Pattren Reversible Table Place Mats Pack of 1,Tableware,Tableware
Zepto,118bc35f-ee2d-41f0-b34e-49c3232ce877,Hosta Homes Natural Jute Frilly Pattren Reversible Table Place Mats Pack of 6,Tableware,Tableware
Zepto,063d0330-90e6-49ec-b68f-3c2b0f4c8939,Hosta Homes Natural Jute Frilly Pattren Reversible Table Place Mats | Black | | Pack of 2,Tableware,Tableware
Zepto,bc82ef29-21a7-4ef1-81f5-594c21efaef3,Hosta Homes Pure Cotton Black & Beige Reversible Table Place Mats Pack of 1,Tableware,Tableware
Zepto,e6abdebd-0ff0-489e-875f-0663e5aa6854,Hosta Homes Pure Cotton Digitally Printed Table Place Mats | Pack of 2 | Blue Yellow,Tableware,Tableware
Zepto,3d218f82-145a-4142-8de3-e889ce1bcdfa,Hosta Homes Pure Cotton Geometric Pattern Digitally Printed Table Place Mats | Blue,Tableware,Tableware
Zepto,865eb148-d572-43b9-a09a-46e83ce8de83,Hosta Homes Pure Cotton Geometric Pattern Digitally White& Brown Printed Table Place Mats Pack of 1,Tableware,Tableware
Zepto,a5702d08-0d93-466a-bff6-20978f25ed1b,Hosta Homes Pure Cotton Multicolor Elephant Digitally Printed Table Place Mats | Pack of 2,Tableware,Tableware
Zepto,be0305ee-d10e-4058-bc41-ee98eaf5f97a,Hosta Homes Pure Cotton Multicolor Peacock Digitally Printed Table Place Mats Pack of 1,Tableware,Tableware
Zepto,80001b52-be50-4899-84bd-5f03d7e83fef,Hosta Homes Pure Cotton Multicolor Peacock Digitally Printed Table Place Mats | Pack of 2,Tableware,Tableware
Zepto,fa7e48d0-a14f-4598-9358-608ec66cb2d6,Hosta Homes Pure Cotton Multicolor Sparrows Digitally Printed Table Place Mats Pack of 1,Tableware,Tableware
Zepto,bb4132cc-603b-490c-b67a-2f9a03571ca4,Hosta Homes Pure Cotton Red Elephant Digitally Printed Table Place Mats Pack of 6,Tableware,Tableware
Zepto,9f0228c3-8e68-46e4-bd54-9d52767ea0d8,Hosta Homes Pure Cotton Red Elephant Digitally Printed Table Place Mats | Pack of 2,Tableware,Tableware
Zepto,735690d1-b7ac-49af-80ea-d49712d44c75,Hosta HomesCotton Geometric Pattern Digitally White & Brown Printed Table Place Mats | Pack of 2,Tableware,Tableware
Zepto,b52eaa22-935f-4efd-b250-daaec04eeb78,Itsy Bitsy Mdf Coasters With Stand Set of 6 4 x 4 Inch 1.9mm Thick 7 Pc Lb,Tableware,Tableware
Zepto,86a99b20-f3af-4293-8e8a-abd91c9f6381,Java 12 Inch Plastic Plate with Bowl | 4 Plates and 4 Bowls - Blue,Tableware,Tableware
Zepto,ccc2d2c4-cef4-4cc9-b3c4-ddc14131a92d,Java 12 Inch Plastic Plate with Bowl | 4 Plates and 4 Bowls - Yellow,Tableware,Tableware
Zepto,d7658dd3-2c5f-4f44-b99a-1c43a992ce6b,Jensons Microwafe Safe Bowl Set Of 3 | Assorted,Tableware,Tableware
Zepto,7da563b5-fb68-4541-8336-08518eb6dfc9,Jensons Stainless Steel Deep Mixing Bowl 18 cm,Tableware,Tableware
Zepto,c60ba3db-d00f-4a1a-a220-5a32c8209bd8,Jensons Stainless Steel Deep Mixing Bowl 24 cm,Tableware,Tableware
Zepto,4bf86704-54fc-45e8-9e3f-8162a457f5da,Joyo Plastics M. W. Safe Multipurpose Mixing Bowls - Set of 4 (Colour May Vary),Tableware,Tableware
Zepto,55bd28b3-75f5-4d94-a7cd-8a516030630c,KVG Plastic Salt & Pepper Shaker Set Spice Sprinkler,Tableware,Tableware
Zepto,677128fa-f2b5-4141-baa4-64026590c52f,Kuber Industries 6 Pieces Tea Coaster with Stand (Gold) - CTKTC024989,Tableware,Tableware
Zepto,05af7046-3f72-4260-a603-d64c2d36817b,Kuber Industries 6 Pieces Tea Coaster with Stand | Blue - CTKTC024987,Tableware,Tableware
Zepto,f39443b6-8bb8-4066-8314-c2b7f6a49911,Kuber Industries 6 Seater Dining Table Cloth for Dining | Party | Events (Gold Lace),Tableware,Tableware
Zepto,a68b0f88-9d58-40d9-803e-3b92aa59aa73,Kuber Industries Coaster | Round Drink Coasters | Foam Tea Coasters | 12 Piece Set | Red,Tableware,Tableware
Zepto,2cb57b34-905b-467f-a0e2-1ac8de378c39,Kuber Industries Coaster | Tea Coasters for Office Table | Foam Tea Coasters | 6 Piece | Purple,Tableware,Tableware
Zepto,ebba73d5-ece5-41aa-ab06-d22cf0aa1dd1,Kuber Industries Dining Table Cover 6 Seater|Table Cloth|Table Cover for Home | Restaurant|Silver,Tableware,Tableware
Zepto,021dc3ee-2c17-4c39-b09d-c53cda92b199,Kuber Industries Orange Design 6 Pieces Tea Coaster with Stand | White,Tableware,Tableware
Zepto,b3af342e-0a46-413e-b44d-1dd8aa5de0ca,"Kuber Industries Plastic Microwave Safe Mixing Bowl Set (1500 ml, Multicolour) - 3 Pieces",Tableware,Tableware
Zepto,995539a8-a7cc-40eb-b468-bbb1a6d970a8,"Kuber Industries Plastic Solid Mixing Bowl - 2000 ml, 3 Piece, Multicolor | CTKTC034744",Tableware,Tableware
Zepto,cba2f83b-1bd2-4527-8aab-d6299f1f46ec,"Kuber Industries Plastic Solid Mixing Bowl - 500 ml, 3 Piece, Multicolor | CTKTC034731",Tableware,Tableware
Zepto,75669756-ec48-4a83-930b-5a0927804150,Kuber Industries Salt Shaker Box | Stainless Steel Pepper Shaker Box-White,Tableware,Tableware
Zepto,c19c2e64-dbd4-4f7b-ac4b-fe99e598c1f8,"Kuber Industries Soft Leather Tea Coaster with Stand for Tea,Dining Home Decor, Set of 6 | Brown",Tableware,Tableware
Zepto,e5646fdc-4520-4010-88f0-0c501f6a97e6,Kuber Industries Stainless Steel Cylindrical Shape Namak Dani/Salt and Pepper Shaker 2 Pcs | Silver,Tableware,Tableware
Zepto,99be7dab-a933-4873-ab0d-acd3764498f4,Kuber Industries Stainless Steel Glass Stand & Spoon - Cutlery Stand/Holder for Kitchen(Silver),Tableware,Tableware
Zepto,f744fff8-3aee-4dca-a766-fcd1dd5d36fb,Kuber Industries Tea Coaster|Soft Leather Heat Insulation Tabletop Coasters Set of 6 | Light Brown,Tableware,Tableware
Zepto,e36c205d-8988-4f3d-9f85-4ef3f90bab54,La Opala Diva Classique Breakfast Set of 4 | Opal Glass Coffee Mug & Bowl for Gifting - Aster Pink,Tableware,Tableware
Zepto,acafa431-a2f1-455c-8e6c-2474cf040237,La Opala Diva Classique Breakfast Set of 4 | Opal Glass Coffee Mug & Bowl for Gifting - Blue Daisy,Tableware,Tableware
Zepto,8f76d49c-53f9-4491-b5ad-67b03ddec7e2,La Opala Diva Classique Breakfast Set of 4 | Opal Glass Mug & Bowl for Gifting - White,Tableware,Tableware
Zepto,62c04518-4752-4baa-b034-6dacf432c9a8,La Opala Diva Classique Dinner Plate | Opal Glass Full Plate for Dining | Set of 6 - Aster Pink,Tableware,Tableware
Zepto,b0b3767c-e83f-497c-8cb7-93353ae5978f,La Opala Diva Classique Dinner Plate | Opal Glass Full Plate for Dining | Set of 6 - Blue Mystique,Tableware,Tableware
Zepto,5891d470-82c5-43ea-b986-096f4de2c043,La Opala Diva Classique Dinner Plate | Opal Glass Full Plate for Dining | Set of 6 - White,Tableware,Tableware
Zepto,de8f86db-21b6-4a0f-a64a-d53dfe6ba7c8,La Opala Diva Classique Dinner Set | Opal Glass Crockery for Dining | 13 Pcs - Aster Pink,Tableware,Tableware
Zepto,de1fdffb-b1b6-460d-a482-7444d4a9fbfc,La Opala Diva Classique Dinner Set | Opal Glass Crockery for Dining | 13 Pcs - Grace Blue,Tableware,Tableware
Zepto,e3253cac-472b-4788-ae1f-52ee3bed1766,La Opala Diva Classique Dinner Set | Opal Glass Crockery for Dining | 6 Pcs - Aster Pink,Tableware,Tableware
Zepto,09dc0264-9533-4f56-9502-1014f741d983,La Opala Diva Classique Dinner Set | Opal Glass Crockery for Dining | 6 Pcs - Grace Blue,Tableware,Tableware
Zepto,280eb47c-4d6a-4570-8b79-d2cc48e293d3,La Opala Diva Classique Quarter Plate | Opal Glass Side Plate for Dining |Set of 6 - Blue Mystique,Tableware,Tableware
Zepto,aa319ed1-245b-4e24-b016-c7b45409b8e5,La Opala Diva Classique Quarter Plate | Set of 6 - White,Tableware,Tableware
Zepto,c39e43fa-5841-4bcf-a17f-245da1875e05,La Opala Diva Classique Serving Bowl | Opal Glass Crockery Bowl for Serving - Aster Pink,Tableware,Tableware
Zepto,eb6487a5-2e01-43e9-8296-f1236e075355,La Opala Diva Classique Serving Bowl | Opal Glass Crockery Bowl for Serving - Blue Mystique,Tableware,Tableware
Zepto,76b9cfda-e83c-41e0-8571-e70a9cf1b846,La Opala Diva Classique Serving Bowl | Opal Glass Crockery Bowl for Serving - Grace Blue,Tableware,Tableware
Zepto,e5e58fd1-2d25-483e-8ef7-75b7262bcd15,La Opala Diva Classique Serving Bowl | Opal Glass Crockery Bowl for Serving - White,Tableware,Tableware
Zepto,45f0f534-6a96-4e68-8ecb-d9a2e08a6178,La Opala Diva Classique Sweet Bowl Set of 2 | Opal Glass Dessert Bowls for Gifting - Blue Daisy,Tableware,Tableware
Zepto,23575a25-fd38-4ef3-9e0c-d00a14008c8d,La Opala Diva Classique Sweet Bowl Set of 2 | Opal Glass Dessert Bowls for Gifting - White,Tableware,Tableware
Zepto,950911b3-8750-481d-b671-8f6473809586,La Opala Diva Classique Veg Bowl Set of 6 | Opal Glass Bowl for Dining & Gifting - White,Tableware,Tableware
Zepto,f0bee70f-61ef-4fd5-bba1-9277a99581d3,La Opala Novo Coffee Time Set of 6 | Opal Glass Coffee Mugs & Bowls for Gifting - Rose Garden,Tableware,Tableware
Zepto,bc6365aa-f45c-41ee-8031-71f341387842,La Opala Novo Coffee Time Set of 6 | Opal Glass Coffee Mugs & Bowls for Gifting - White,Tableware,Tableware
Zepto,06627964-09bd-40c1-898d-5393544582eb,Larah By Borosil Ageria 12Pc Dinner Set Opalware Crockery For Dining & Gifting - White,Tableware,Tableware
Zepto,ba05ea0a-decf-486b-8387-cca2b58cdd31,Larah By Borosil Ageria 13Pc Dinner Set Opalware Crockery For Dining & Gifting - White,Tableware,Tableware
Zepto,cf6ba6a9-85f6-47ad-b140-6b09a9766f34,Larah By Borosil Ageria 19Pc Dinner Set Opalware Crockery For Dining & Gifting - White,Tableware,Tableware
Zepto,c82a00ca-ca14-4bab-b7c4-8b8ed1e417bd,Larah By Borosil Green Herbs 12Pc Dinner Set Opalware Crockery For Dining & Gifting - White,Tableware,Tableware
Zepto,60dc16a7-520a-4702-b36f-037bc5bf0d0e,Larah By Borosil Green Herbs 13Pc Dinner Set Opalware Crockery For Dining & Gifting - White,Tableware,Tableware
Zepto,f1af8355-c7dc-4aa5-9d8a-4c4812098331,Larah By Borosil Green Herbs 19Pc Dinner Set Opalware Crockery For Dining & Gifting - White,Tableware,Tableware
Zepto,1815d48d-145f-42ea-a8bb-bedda6602a4f,Larah By Borosil Mimosa 12Pc Dinner Set Opalware Crockery For Dining & Gifting - White,Tableware,Tableware
Zepto,9216320d-f9c7-486f-a9c7-c610d581e7ea,Larah By Borosil Mimosa 13Pc Dinner Set Opalware Crockery For Dining & Gifting - White,Tableware,Tableware
Zepto,39d19726-c965-42ad-8b45-a124f1e52c6d,Larah By Borosil Mimosa 19Pc Dinner Set Opalware Crockery For Dining & Gifting - White,Tableware,Tableware
Zepto,b26d78af-5525-41b3-a252-b09a1afb00d4,"Larah By Borosil Opalware 11"" Inch Full Plate 6 Pcs Set, White Crockery Set For Daily Use & Gifting, Pack of 1 (6 pieces)",Tableware,Tableware
Zepto,9e0ccbde-1769-49aa-ab3e-f57114ee8e50,"Larah By Borosil Opalware 4.2"" Inch (210Ml) 6 Pc Veg Bowl Set, Crockery Set For Daily Use & Gifting",Tableware,Tableware
Zepto,0d569ee7-85e1-4f72-9443-f33316c856ee,"Larah By Borosil Opalware Mixing Bowl 2 Pcs Set (1240 ml Each),Crockery For Gifting & Dining, White",Tableware,Tableware
Zepto,8e0f49e6-0831-4a30-837d-fb829dac2c29,"Larah By Borosil Opalware Mixing Bowl 6 Pcs Set With Lid (500Ml X 1 + 750Ml X 1 + 1000Ml X 1), White",Tableware,Tableware
Zepto,48298832-c075-42ae-aeab-802570d00f7a,Larah By Borosil Opalware Serving Bowl | 1.24 L,Tableware,Tableware
Zepto,a87c9515-59bf-404f-b70b-bc7d54c808bc,Larah By Borosil Red Carnation 12Pc Dinner Set Opalware Crockery For Dining & Gifting - White,Tableware,Tableware
Zepto,8881b534-4af1-40eb-a7b5-748999c65e04,Larah By Borosil Red Carnation 13Pc Dinner Set Opalware Crockery For Dining & Gifting - White,Tableware,Tableware
Zepto,10b52c54-308b-4cf3-b782-0d8854f34cfd,Larah By Borosil Red Carnation 19Pc Dinner Set Opalware Crockery For Dining & Gifting - White,Tableware,Tableware
Zepto,bfa506ce-3847-48ce-aa30-ccc80798ca10,Le Creuset Coupe Pasta Bowl 22 Sea Salt,Tableware,Tableware
Zepto,f4f8ca66-a9e9-4b9a-a5bb-24d19cc5d8fa,Le Creuset Coupe Pasta Bowl 22 Shell Pink,Tableware,Tableware
Zepto,0a7b18c4-2592-40be-98e2-2f2a5cc934f8,Le Creuset Coupe Side Plate 22 Sea Salt,Tableware,Tableware
Zepto,e2a66138-6e91-4768-9481-987c6ac8c4b2,Le Creuset Coupe Side Plate 22 Shell Pink,Tableware,Tableware
Zepto,09a59ffd-a1ae-4390-851c-fbc6473e6f56,Le Creuset Mini Ramekins X4 Volcanic,Tableware,Tableware
Zepto,7ab2c26f-b23c-446d-ad19-5dd4ba071f28,Le Creuset Ramekin in Wall -Deep Teal,Tableware,Tableware
Zepto,8f2a5bcb-3ca8-4213-8cb9-983852c33a80,Le Creuset Van Pasta Bowl 22 MM-Deep Teal,Tableware,Tableware
Zepto,5337e535-acaf-4b21-859a-4878b2af1f61,Le Creuset Van Pasta Bowl 22 MM-Flame,Tableware,Tableware
Zepto,7e44b8bd-e771-42ac-8434-f2e8a0be7f89,Le Creuset Van Serve Bowl 12 Azure Blue,Tableware,Tableware
Zepto,6b612920-d37a-4042-87f5-b72b98fa3a8d,Le Creuset Van Serve Bowl 12 Cm-Flame,Tableware,Tableware
Zepto,658dc06c-326c-486f-806e-ccb01f1ecc3b,Leather Coaster | Black Coaster with Holder,Tableware,Tableware
Zepto,e94c5ebc-1532-445a-821f-14ec17e8911e,Leather Coaster | Mint Coaster with Holder,Tableware,Tableware
Zepto,739c1525-581d-4cd2-b98f-81aa4c67489e,Leather Coaster | Tan Coaster with Holder,Tableware,Tableware
Zepto,7c356671-2514-4f0a-9cc2-f96057faa293,Liza Industries Alpine Small | Napkin Holder Box (Colour May Vary),Tableware,Tableware
Zepto,72458179-3021-4e43-93d9-c6bbb69aca8e,Liza Industries Chai Time Tea Coaster Dx | Steel | Assorted,Tableware,Tableware
Zepto,1efe98c8-b397-4e60-b673-772d93573bd1,Liza Industries Harmony Tea Coaster (Colour May Vary),Tableware,Tableware
Zepto,26e3c25c-5943-470f-88f6-1f7cd33effae,Luminarc Diwali Bowl 9.5 Cm,Tableware,Tableware
Zepto,dee22fa5-c80d-45d4-9777-c039ce9be320,Luminarc Diwali Dessert Plate 21Cm Temp,Tableware,Tableware
Zepto,e2562ab8-9b0c-4c91-a905-d85766266c7f,Luminarc Diwali Dinner Plate 27Cm Temp,Tableware,Tableware
Zepto,8d841614-3707-40e3-9c0b-bf501279f328,Lushomes Brown Dinner Napkins - Folding with Hole Stitch | 17 x 17 inch,Tableware,Tableware
Zepto,1fb44519-1c5a-49ea-b369-536b838b9c0d,"Lushomes Table Napkins - Black Checks | Cotton | Restaurant, Bar, Cafe | 16 x 16 inch",Tableware,Tableware
Zepto,77ed5985-ad3e-4fc5-b07f-4816e4f700a5,Mad Over Print But First Coffee Coaster (Pack Of 6),Tableware,Tableware
Zepto,a047d135-9017-4d82-928d-0879ebc7423f,Mad Over Print Dont Touch Coaster ( Pack Of 6 },Tableware,Tableware
Zepto,e1d3c9cc-ba26-4a8d-b712-2f3d5142a62d,Mad Over Print Lazy Panda Coaster ( Pack Of 6 ),Tableware,Tableware
Zepto,2330edde-3ad7-4a34-8ef4-7ecb32465cfa,Mad Over Print Marble Coaster (Set Of 6),Tableware,Tableware
Zepto,9536b2bd-3e52-47ba-94cc-8dfff5478740,Mahaware Mixing Bowl | Multipurpose bowl | 1000ml (Set of 3),Tableware,Tableware
Zepto,74264e07-7597-4182-b94e-bdc6a185f3be,Natural Jute Frilly Pattern Reversible Table Place Mats | Beige,Tableware,Tableware
Zepto,77b4b96a-2b33-4cb2-89b5-829b9d934c96,Nestasia Aloha Ceramic Snack Bowl 360 ml Set Of 6,Tableware,Tableware
Zepto,f8fb567d-67a0-41b2-8c48-8a0218a3ffe2,Nestasia Bread Plate,Tableware,Tableware
Zepto,a545ac02-c5a4-4da5-b051-964a16a6f79c,Nestasia Chip And Dip Nitori Snack Plate,Tableware,Tableware
Zepto,524e46cb-25b6-4702-8840-a4e22ba02186,Nestasia Dessert Serving Glass Set Of 6 300 ml,Tableware,Tableware
Zepto,34885e29-fafc-45c8-9c91-95f8e5294d3b,Nestasia Leaf Platter,Tableware,Tableware
Zepto,baed7720-2db8-43ed-a77f-618d33e86c2f,Nestasia Luxe Glass Dessert Bowl Grey Set Of 6 300 ml,Tableware,Tableware
Zepto,c122d78b-a516-46ae-a9e3-f94b4a31b2ac,Nestasia Mandala Long Dish,Tableware,Tableware
Zepto,3400c630-af0d-4f87-aed5-94f92e87aab2,Nestasia Mandala Snack Bowl Set Of 6 With Chopsticks,Tableware,Tableware
Zepto,c8e9a19a-baab-4504-be9a-2f54f0bdda95,Nestasia Mandala Snack Dish Set Of 2 - Red Green,Tableware,Tableware
Zepto,4fb857ba-61d4-46d5-a266-e8fc36353a8c,Nestasia Side Bowls Set Of 4 Nitori,Tableware,Tableware
Zepto,1f331bde-c384-415d-8d26-2d0ae283fd7b,Nestasia White & Blue Ceramic Chip And Dip Snack Plate,Tableware,Tableware
Zepto,e587fb17-09f2-4146-8dcd-6e91c1e6f83b,Ocean Stack Glass Bowl (4 inch),Tableware,Tableware
Zepto,cf1f8e4d-7bb9-4508-acf2-50907a2f7d6e,Oggn Mango Leaf Wooden Tea Coaster With Holder,Tableware,Tableware
Zepto,b7ea394a-4f6c-47d5-847b-064e6045b5f5,Oggn Mango Wood Bowl 6 Inch,Tableware,Tableware
Zepto,48de78e6-1a89-4df0-9660-ec602bd93371,Oggn Mango Wood Round Plate 11 Inch,Tableware,Tableware
Zepto,4dc41566-dd6c-4887-9dd3-0f1aa64d8f28,Oggn Mango Wood Round Plate 8 Inch,Tableware,Tableware
Zepto,4cc10823-bbbc-47bf-99a4-0683473eb5a8,Oggn Mango Wooden Tea Coaster So4,Tableware,Tableware
Zepto,55050ae1-dee4-4e59-bfd1-72bcb98f0156,Oggn Mixwood Bowl 4 Inch,Tableware,Tableware
Zepto,5d726e0e-6a67-490f-9a83-343da7a98a01,Oggn Mixwood Bowl 5 Inch,Tableware,Tableware
Zepto,fbbfd862-4ee7-4066-b936-d6be96821fae,Oggn Mixwood Round Plate 11 Inch,Tableware,Tableware
Zepto,8eef1c15-42c3-43b0-bb59-5d0272911951,Oggn Mixwood Round Plate 8 Inch,Tableware,Tableware
